Date,TRIndex,  TRchg  ,KKTC_CPI,KKTCchg,USDchg,EURchg,GBPchg,BrenttlChg,KKTC_YoY
31/08/2016,1219365.293,-0.0029,1095429.249,0.0075,0.003378378,0.015243902,-0.002557545,0.023245047,9.127872968
30/09/2016,1221560.15,0.0018,1102001.825,0.006,0,-0.003003003,0,0.015924956,6.605787775
31/10/2016,1239150.616,0.0144,1114895.246,0.0117,0.033670034,0.021084337,-0.023076923,0.09914838,6.238253972
30/11/2016,1245594.2,0.0052,1130838.248,0.0143,0.06514658,0.044247788,0.06824147,-0.037883552,8.779993002
31/12/2016,1266021.944,0.0164,1160692.378,0.0264,0.070336391,0.042372881,0.073710074,0.275167143,10.20805923
31/01/2017,1297166.084,0.0246,1169397.571,0.0075,0.068571429,0.075880759,0.057208238,0.094438517,10.5041995
28/02/2017,1307673.131,0.008100001,1185769.137,0.014,-0.016042781,-0.012594458,-0.004329004,-0.010814719,12.24206983
31/03/2017,1321011.397,0.0102,1192765.175,0.0059,-0.002717391,0,-0.013043478,-0.062332608,13.14189601
30/04/2017,1338316.645,0.013099999,1214831.33,0.0185,-0.002724796,0,0.017621145,0.01119337,14.09408022
31/05/2017,1344339.07,0.0045,1219569.173,0.0039,-0.024590164,0.005102041,0,-0.061510666,13.67511636
30/06/2017,1340709.354,-0.0027,1227862.243,0.0068,-0.011204482,0.005076142,-0.021645022,-0.089003613,13.92405645
31/07/2017,1342720.418,0.0015,1246280.177,0.015,0.011331445,0.035353535,0.026548673,0.057350624,14.62422418
31/08/2017,1349702.564,0.0052,1251514.553,0.0042,-0.014005602,0.012195122,-0.015086207,0.0514833,14.24878002
30/09/2017,1358475.63,0.006499999,1257897.278,0.0051,-0.014204545,0,0.015317287,0.070646321,14.1465694
31/10/2017,1386731.924,0.020800001,1269469.933,0.0092,0.057636888,0.040963855,0.045258621,0.083253738,13.86450319
30/11/2017,1407394.23,0.0149,1286099.989,0.0131,0.059945504,0.055555556,0.059793814,0.155784778,13.72979215
31/12/2017,1417105.25,0.0069,1307835.078,0.0169,-0.010282776,0,0.007782101,0.015916085,12.67714881
31/01/2018,1431559.724,0.0102,1304957.841,-0.0022,-0.018181818,0.00877193,0.005791506,0.053658537,11.59231671
28/02/2018,1442010.11,0.0073,1325967.663,0.0161,0,0.017391304,0.019193858,-0.054429647,11.82342512
31/03/2018,1456286.01,0.0099,1337370.984,0.0086,0.029100529,0.023504274,0.024482109,0.040128857,12.12357738
30/04/2018,1483518.558,0.0187,1374148.687,0.0275,0.043701799,0.041753653,0.055147059,0.139977836,13.11436025
31/05/2018,1507551.559,0.0162,1424305.114,0.0365,0.088669951,0.048096192,0.040069686,0.162043075,16.78756282
30/06/2018,1546898.654,0.0261,1466179.684,0.0294,0.049773756,0.036328872,0.033500838,0.014858583,19.40913505
31/07/2018,1555406.595,0.005499999,1499315.345,0.0226,0.025862069,0.025830258,0.016207455,0.02365621,20.30323299
31/08/2018,1591180.947,0.023,1625557.697,0.0842,0.205882353,0.190647482,0.180223285,0.177948109,29.88723887
30/09/2018,1691425.347,0.063,1726342.274,0.062,0.111498258,0.123867069,0.125675676,0.208963154,37.24032194
31/10/2018,1736586.404,0.0267,1753618.482,0.0158,-0.079937304,-0.092741935,-0.079231693,-0.054979335,38.1378508
30/11/2018,1711579.559,-0.0144,1725560.586,-0.016,-0.083475298,-0.093333333,-0.092568449,-0.267617247,34.17001794
31/12/2018,1704733.241,-0.004,1699849.733,-0.0149,-0.011152416,-0.011437908,-0.030172414,-0.124010851,29.97431875
31/01/2019,1722803.413,0.0106,1708858.937,0.0053,0.011278195,0.014876033,0.026666667,0.04742046,30.95127546
28/02/2019,1725559.87,0.001599983,1706295.649,-0.0015,-0.020446097,-0.024429967,-0.01010101,0.054574443,28.68305138
31/03/2019,1743333.136,0.0103,1728989.381,0.0133,0.034155598,0.030050083,0.049562682,0.069403553,29.28270478
30/04/2019,1772795.466,0.0169,1797284.461,0.0395,0.055045872,0.047001621,0.043055556,0.136240058,30.79257565
31/05/2019,1789637.023,0.0095,1805731.698,0.0047,0.053913043,0.049535604,0.03861518,0.055244676,26.77983673
30/06/2019,1790173.914,0.0003,1828664.491,0.0127,-0.03960396,-0.030973451,-0.052564103,-0.135212652,24.7230821
31/07/2019,1814520.28,0.0136,1848231.201,0.0107,-0.024054983,-0.02891933,-0.037889039,-0.028614053,23.27167911
31/08/2019,1830125.154,0.0086,1855069.656,0.0037,-0.008802817,-0.017241379,-0.035161744,-0.084476194,14.11896726
30/09/2019,1848243.393,0.0099,1889944.966,0.0188,0.01598579,0.004784689,0.030612245,0.081205745,9.476839817
31/10/2019,1866541.003,0.0099,1882007.197,-0.0042,0.012237762,0.015873016,0.033946252,-0.038027745,7.321359595
30/11/2019,1873633.858,0.0038,1873349.964,-0.0046,-0.008635579,-0.0078125,0.013679891,0.04947488,8.564716835
31/12/2019,1887498.749,0.0074,1898265.518,0.0133,0.019163763,0.022047244,0.064777328,0.08526994,11.67254853
31/01/2020,1912979.982,0.0135,1930346.206,0.0169,0.022222222,0.023112481,0.001267427,-0.033361396,12.96112068
29/02/2020,1919675.412,0.0035,1942314.352,0.0062,0.043478261,0.036144578,0.012658228,-0.087509819,13.83222791
31/03/2020,1930617.562,0.0057,1951443.23,0.0047,0.059294872,0.061046512,0.02625,-0.390800775,12.86612003
30/04/2020,1947027.811,0.0085,1946954.91,-0.0023,0.033282905,0.017808219,0.03410475,-0.40669354,8.327588217
31/05/2020,1973507.389,0.0136,1961557.072,0.0075,0.019033675,0.01884253,0.011778563,0.628901489,8.62948655
30/06/2020,1995808.023,0.0113,1981368.798,0.0101,-0.020114943,0.014531044,-0.003492433,0.34308956,8.350591798
31/07/2020,2007383.709,0.0058,2020401.764,0.0197,0.005865103,0.020833333,0.012850467,0.08004984,9.315423466
31/08/2020,2024647.209,0.0086,2066466.924,0.0228,0.059766764,0.095663265,0.101499423,0.096530181,11.39565123
30/09/2020,2044286.287,0.0097,2101183.568,0.0168,0.034387895,0.033760186,0.02513089,-0.054161627,11.17697107
31/10/2020,2087829.585,0.0213,2123245.996,0.0105,0.049202128,0.046171171,0.046986721,0.030736581,12.81816559
30/11/2020,2135849.666,0.023,2174416.224,0.0241,0.016476553,0.019375673,0.033170732,0.079705997,16.07101
31/12/2020,2162547.786,0.0125,2183331.331,0.0041,-0.036159601,-0.007391763,-0.017941454,0.128657333,15.0171728
31/01/2021,2198878.589,0.0168,2193811.321,0.0048,-0.041397154,-0.040425532,-0.026923077,0.05026361,13.64859392
28/02/2021,2218888.384,0.0091,2193372.559,-0.0002,-0.043184885,-0.049889135,-0.028656126,0.088012513,12.92572475
31/03/2021,2242852.379,0.0108,2223860.438,0.0139,0.077574048,0.063010502,0.079348932,0.131729584,13.95978135
30/04/2021,2280532.299,0.0168,2267003.33,0.0194,0.069371728,0.07025247,0.066918002,0.059562478,16.43840945
31/05/2021,2300829.036,0.0089,2303728.784,0.0162,0.023255814,0.041025641,0.03975265,0.081989214,17.44388256
30/06/2021,2345465.12,0.0194,2376065.868,0.0314,0.029904306,0.02364532,0.029736619,0.099486342,19.92042422
31/07/2021,2369388.864,0.0102,2429163.101,0.022346701,0.00232288,-0.01732435,-0.014026403,0.029860729,20.23168581
31/08/2021,2395926.019,0.0112,2490834.441,0.025387896,-0.01622248,-0.020568071,-0.016736402,-0.07406865,20.5358969
30/09/2021,2425938.862,0.012526615,2542605.907,0.020784788,0.004711425,0.005,0,0.057822672,21.00827104
31/10/2021,2483918.801,0.0239,2624902.799,0.032367144,0.073856975,0.056716418,0.067234043,0.204322885,23.62688091
30/11/2021,2571148.425,0.035117744,2769794.304,0.055198808,0.150655022,0.132768362,0.13476874,0.116358505,27.38105398
31/12/2021,2920310.381,0.1358,3189586.487,0.151560779,0.285578748,0.273482959,0.268446943,0.176451273,46.08806468
31/01/2022,3244586.205,0.111041561,3364427.274,0.05481613,-0.000738007,0.001305483,0.019390582,0.165513752,53.35991941
28/02/2022,3400602.496,0.048085112,3603704.861,0.071119857,0.008124077,0.008474576,0.005978261,0.131881766,64.29971489
31/03/2022,3586275.392,0.0546,4074082.053,0.130526003,0.068864469,0.039431157,0.041058887,0.290274467,83.19863888
30/04/2022,3846280.358,0.0725,4280540.504,0.050676066,0.008224812,-0.007462687,-0.00778412,-0.100723661,88.81933023
31/05/2022,3960930.368,0.029808022,4564440.003,0.066323283,0.063902107,0.037593985,0.019874477,0.171228243,98.13269838
30/06/2022,4157072.427,0.049519189,4999932.781,0.095409903,0.086261981,0.086352657,0.077948718,0.075600328,110.4290478
31/07/2022,4255398.518,0.023652725,5260399.589,0.052094062,0.024705882,-0.010561423,-0.003330162,0.002324149,116.5519305
31/08/2022,4317548.43,0.014604957,5434503.423,0.033097074,0.035017222,0.02752809,0.036754177,-0.062534845,118.1800337
30/09/2022,4450350.292,0.030758627,5602112.509,0.030841656,0.014975042,-0.006560962,-0.039134438,-0.097878124,120.329564
31/10/2022,4608105.642,0.03544785,5793491.714,0.034161971,0.016393443,0.006053935,0.006229037,0.056700457,120.712619
30/11/2022,4740992.524,0.028837638,5937123.346,0.024791894,0.001075269,0.036652079,0.040952381,-0.019411753,114.3525004
31/12/2022,4797063.479,0.011826839,6203996.09,0.04494984,0.002685285,0,0.041171089,-0.11247765,94.50784969
31/01/2023,5116017.505,0.066489432,6366511.034,0.026195204,0.006427424,0.067546174,0.009226714,0.026078379,89.23015763
28/02/2023,5276918.609,0.03145046,6662520.729,0.046494806,0.003725386,0,-0.004353505,0.005063686,84.87975531
31/03/2023,5397732.595,0.022894798,6815057.795,0.022894798,0.007423118,0.004943154,0.009182335,0.077146856,67.27836372
30/04/2023,5526495.992,0.02385509,7176124.048,0.052980659,0.017894737,0.042302017,0.044194107,-0.024599676,67.64527847
31/05/2023,5528876.563,0.000430756,7435867.08,0.036195449,0.019648397,0.012741859,0.023651452,0.171228243,62.61090862
30/06/2023,5745636.071,0.039204982,8286641.663,0.11441498,0.206896552,0.171724138,0.219183218,0.075600328,65.43216555
